customer_id,product_name,product_id,interaction_type,interaction_date
a49b72aa-1206-4daf-b3b9-8631899ff5fc,Debit cards,7,purchased,2024-03-06
a49b72aa-1206-4daf-b3b9-8631899ff5fc,Debit cards,7,purchased,2024-03-14
a49b72aa-1206-4daf-b3b9-8631899ff5fc,Credit cards,6,clicked,2024-03-25
65d9b1b2-c830-40c4-a10b-0a4abf3be27a,Credit cards,6,purchased,2024-05-26
65d9b1b2-c830-40c4-a10b-0a4abf3be27a,Loans,1,purchased,2024-02-09
65d9b1b2-c830-40c4-a10b-0a4abf3be27a,Debit cards,7,clicked,2024-09-07
65d9b1b2-c830-40c4-a10b-0a4abf3be27a,Financial education,5,viewed,2024-09-11
65d9b1b2-c830-40c4-a10b-0a4abf3be27a,Mobile banking,4,purchased,2024-06-01
65d9b1b2-c830-40c4-a10b-0a4abf3be27a,Savings accounts,2,clicked,2024-01-13
65d9b1b2-c830-40c4-a10b-0a4abf3be27a,Insurance,8,purchased,2024-06-01
65d9b1b2-c830-40c4-a10b-0a4abf3be27a,Credit cards,6,viewed,2024-10-30
65d9b1b2-c830-40c4-a10b-0a4abf3be27a,Savings accounts,2,viewed,2024-01-19
65d9b1b2-c830-40c4-a10b-0a4abf3be27a,Debit cards,7,purchased,2024-12-02
65d9b1b2-c830-40c4-a10b-0a4abf3be27a,Credit cards,6,purchased,2024-06-10
65d9b1b2-c830-40c4-a10b-0a4abf3be27a,Insurance,8,clicked,2024-01-03
65d9b1b2-c830-40c4-a10b-0a4abf3be27a,Loans,1,viewed,2024-03-09
65d9b1b2-c830-40c4-a10b-0a4abf3be27a,Savings accounts,2,clicked,2024-06-10
65d9b1b2-c830-40c4-a10b-0a4abf3be27a,Insurance,8,clicked,2024-08-04
2cec02c8-f053-42dc-98df-b2afdb409fe4,Loans,1,purchased,2024-07-08
2cec02c8-f053-42dc-98df-b2afdb409fe4,Credit cards,6,viewed,2024-04-30
2cec02c8-f053-42dc-98df-b2afdb409fe4,Financial education,5,viewed,2024-04-18
2cec02c8-f053-42dc-98df-b2afdb409fe4,Savings accounts,2,clicked,2024-03-13
2cec02c8-f053-42dc-98df-b2afdb409fe4,Credit cards,6,clicked,2024-04-28
2cec02c8-f053-42dc-98df-b2afdb409fe4,Financial education,5,viewed,2024-11-26
2cec02c8-f053-42dc-98df-b2afdb409fe4,Credit cards,6,clicked,2024-04-21
2cec02c8-f053-42dc-98df-b2afdb409fe4,Savings accounts,2,purchased,2024-02-22
2cec02c8-f053-42dc-98df-b2afdb409fe4,Internet banking,3,viewed,2024-03-06
2cec02c8-f053-42dc-98df-b2afdb409fe4,Savings accounts,2,clicked,2024-05-30
2cec02c8-f053-42dc-98df-b2afdb409fe4,Debit cards,7,purchased,2024-01-21
2cec02c8-f053-42dc-98df-b2afdb409fe4,Loans,1,purchased,2024-07-14
2cec02c8-f053-42dc-98df-b2afdb409fe4,Financial education,5,clicked,2024-05-19
2cec02c8-f053-42dc-98df-b2afdb409fe4,Loans,1,purchased,2024-02-13
2cec02c8-f053-42dc-98df-b2afdb409fe4,Loans,1,viewed,2024-04-01
0496f43b-133c-418b-be01-4ab1e53f18f3,Credit cards,6,clicked,2024-10-25
0496f43b-133c-418b-be01-4ab1e53f18f3,Debit cards,7,viewed,2024-05-09
0496f43b-133c-418b-be01-4ab1e53f18f3,Insurance,8,clicked,2024-03-10
0496f43b-133c-418b-be01-4ab1e53f18f3,Savings accounts,2,purchased,2024-05-20
0496f43b-133c-418b-be01-4ab1e53f18f3,Financial education,5,viewed,2024-05-23
0496f43b-133c-418b-be01-4ab1e53f18f3,Savings accounts,2,purchased,2024-11-24
0496f43b-133c-418b-be01-4ab1e53f18f3,Debit cards,7,clicked,2024-08-04
0496f43b-133c-418b-be01-4ab1e53f18f3,Insurance,8,clicked,2024-02-14
0496f43b-133c-418b-be01-4ab1e53f18f3,Debit cards,7,viewed,2024-06-20
0496f43b-133c-418b-be01-4ab1e53f18f3,Debit cards,7,clicked,2024-01-05
0496f43b-133c-418b-be01-4ab1e53f18f3,Credit cards,6,purchased,2024-01-03
0496f43b-133c-418b-be01-4ab1e53f18f3,Insurance,8,viewed,2024-04-15
0496f43b-133c-418b-be01-4ab1e53f18f3,Credit cards,6,viewed,2024-03-28
0496f43b-133c-418b-be01-4ab1e53f18f3,Financial education,5,viewed,2024-05-14
0496f43b-133c-418b-be01-4ab1e53f18f3,Credit cards,6,purchased,2024-10-25
5d7b88d2-3c14-43c5-95b9-d710e06de85d,Debit cards,7,purchased,2024-03-31
5d7b88d2-3c14-43c5-95b9-d710e06de85d,Internet banking,3,clicked,2024-10-16
5d7b88d2-3c14-43c5-95b9-d710e06de85d,Insurance,8,purchased,2024-04-28
5d7b88d2-3c14-43c5-95b9-d710e06de85d,Debit cards,7,viewed,2024-08-02
5d7b88d2-3c14-43c5-95b9-d710e06de85d,Financial education,5,clicked,2024-03-03
5d7b88d2-3c14-43c5-95b9-d710e06de85d,Debit cards,7,purchased,2024-08-15
5d7b88d2-3c14-43c5-95b9-d710e06de85d,Savings accounts,2,clicked,2024-06-14
5d7b88d2-3c14-43c5-95b9-d710e06de85d,Loans,1,purchased,2024-06-05
5d7b88d2-3c14-43c5-95b9-d710e06de85d,Mobile banking,4,viewed,2024-05-20
5d7b88d2-3c14-43c5-95b9-d710e06de85d,Insurance,8,purchased,2024-05-13
5d7b88d2-3c14-43c5-95b9-d710e06de85d,Financial education,5,purchased,2024-07-19
5d7b88d2-3c14-43c5-95b9-d710e06de85d,Savings accounts,2,clicked,2024-06-12
5d7b88d2-3c14-43c5-95b9-d710e06de85d,Savings accounts,2,purchased,2024-11-13
5d7b88d2-3c14-43c5-95b9-d710e06de85d,Insurance,8,purchased,2024-03-29
5d7b88d2-3c14-43c5-95b9-d710e06de85d,Mobile banking,4,purchased,2024-08-26
d2876ef4-c157-40fa-bc04-8d7987b2c535,Loans,1,viewed,2024-06-22
d2876ef4-c157-40fa-bc04-8d7987b2c535,Debit cards,7,purchased,2024-01-27
d2876ef4-c157-40fa-bc04-8d7987b2c535,Internet banking,3,viewed,2024-07-01
d2876ef4-c157-40fa-bc04-8d7987b2c535,Loans,1,purchased,2024-10-18
d2876ef4-c157-40fa-bc04-8d7987b2c535,Insurance,8,clicked,2024-07-10
d2876ef4-c157-40fa-bc04-8d7987b2c535,Financial education,5,clicked,2024-01-04
d2876ef4-c157-40fa-bc04-8d7987b2c535,Insurance,8,purchased,2024-11-27
d2876ef4-c157-40fa-bc04-8d7987b2c535,Debit cards,7,clicked,2024-10-21
d2876ef4-c157-40fa-bc04-8d7987b2c535,Loans,1,purchased,2024-07-15
d2876ef4-c157-40fa-bc04-8d7987b2c535,Insurance,8,viewed,2024-11-05
d2876ef4-c157-40fa-bc04-8d7987b2c535,Debit cards,7,viewed,2024-04-19
d2876ef4-c157-40fa-bc04-8d7987b2c535,Loans,1,clicked,2024-03-12
d2876ef4-c157-40fa-bc04-8d7987b2c535,Credit cards,6,purchased,2024-06-24
d2876ef4-c157-40fa-bc04-8d7987b2c535,Insurance,8,viewed,2024-07-02
d2876ef4-c157-40fa-bc04-8d7987b2c535,Internet banking,3,purchased,2024-01-11
eccf22cd-4d21-488f-bfa0-331c7ff46be4,Credit cards,6,clicked,2024-02-26
eccf22cd-4d21-488f-bfa0-331c7ff46be4,Loans,1,clicked,2024-10-26
eccf22cd-4d21-488f-bfa0-331c7ff46be4,Insurance,8,clicked,2024-06-28
eccf22cd-4d21-488f-bfa0-331c7ff46be4,Mobile banking,4,viewed,2024-07-13
eccf22cd-4d21-488f-bfa0-331c7ff46be4,Debit cards,7,purchased,2024-07-03
eccf22cd-4d21-488f-bfa0-331c7ff46be4,Internet banking,3,clicked,2024-01-30
eccf22cd-4d21-488f-bfa0-331c7ff46be4,Financial education,5,viewed,2024-08-16
eccf22cd-4d21-488f-bfa0-331c7ff46be4,Financial education,5,viewed,2024-08-30
eccf22cd-4d21-488f-bfa0-331c7ff46be4,Mobile banking,4,clicked,2024-03-23
eccf22cd-4d21-488f-bfa0-331c7ff46be4,Loans,1,clicked,2024-09-30
eccf22cd-4d21-488f-bfa0-331c7ff46be4,Loans,1,viewed,2024-02-08
eccf22cd-4d21-488f-bfa0-331c7ff46be4,Debit cards,7,purchased,2024-02-23
eccf22cd-4d21-488f-bfa0-331c7ff46be4,Credit cards,6,clicked,2024-02-03
eccf22cd-4d21-488f-bfa0-331c7ff46be4,Insurance,8,clicked,2024-06-01
eccf22cd-4d21-488f-bfa0-331c7ff46be4,Loans,1,clicked,2024-07-11
b369aeeb-0435-43bf-a9c1-4e3c7c9985c6,Mobile banking,4,viewed,2024-07-24
b369aeeb-0435-43bf-a9c1-4e3c7c9985c6,Internet banking,3,purchased,2024-07-27
b369aeeb-0435-43bf-a9c1-4e3c7c9985c6,Loans,1,viewed,2024-02-18
b369aeeb-0435-43bf-a9c1-4e3c7c9985c6,Mobile banking,4,clicked,2024-07-15
b369aeeb-0435-43bf-a9c1-4e3c7c9985c6,Insurance,8,clicked,2024-09-15
b369aeeb-0435-43bf-a9c1-4e3c7c9985c6,Credit cards,6,purchased,2024-07-14
b369aeeb-0435-43bf-a9c1-4e3c7c9985c6,Credit cards,6,purchased,2024-05-18
b369aeeb-0435-43bf-a9c1-4e3c7c9985c6,Debit cards,7,viewed,2024-02-16
b369aeeb-0435-43bf-a9c1-4e3c7c9985c6,Internet banking,3,viewed,2024-09-11
b369aeeb-0435-43bf-a9c1-4e3c7c9985c6,Savings accounts,2,purchased,2024-03-08
b369aeeb-0435-43bf-a9c1-4e3c7c9985c6,Credit cards,6,viewed,2024-09-08
b369aeeb-0435-43bf-a9c1-4e3c7c9985c6,Insurance,8,viewed,2024-10-28
b369aeeb-0435-43bf-a9c1-4e3c7c9985c6,Internet banking,3,purchased,2024-09-29
b369aeeb-0435-43bf-a9c1-4e3c7c9985c6,Internet banking,3,clicked,2024-07-13
b369aeeb-0435-43bf-a9c1-4e3c7c9985c6,Savings accounts,2,clicked,2024-11-20
3a317e99-aa2a-4e3c-84e8-9a70e2926060,Financial education,5,purchased,2024-01-12
3a317e99-aa2a-4e3c-84e8-9a70e2926060,Savings accounts,2,clicked,2024-09-13
3a317e99-aa2a-4e3c-84e8-9a70e2926060,Financial education,5,clicked,2024-05-25
3a317e99-aa2a-4e3c-84e8-9a70e2926060,Loans,1,viewed,2024-03-15
3a317e99-aa2a-4e3c-84e8-9a70e2926060,Credit cards,6,viewed,2024-06-23
3a317e99-aa2a-4e3c-84e8-9a70e2926060,Debit cards,7,clicked,2024-01-27
3a317e99-aa2a-4e3c-84e8-9a70e2926060,Savings accounts,2,purchased,2024-08-05
3a317e99-aa2a-4e3c-84e8-9a70e2926060,Debit cards,7,viewed,2024-05-25
3a317e99-aa2a-4e3c-84e8-9a70e2926060,Credit cards,6,clicked,2024-07-10
3a317e99-aa2a-4e3c-84e8-9a70e2926060,Loans,1,viewed,2024-09-09
3a317e99-aa2a-4e3c-84e8-9a70e2926060,Financial education,5,viewed,2024-08-09
3a317e99-aa2a-4e3c-84e8-9a70e2926060,Financial education,5,purchased,2024-02-08
3a317e99-aa2a-4e3c-84e8-9a70e2926060,Credit cards,6,clicked,2024-07-09
3a317e99-aa2a-4e3c-84e8-9a70e2926060,Financial education,5,purchased,2024-11-05
3a317e99-aa2a-4e3c-84e8-9a70e2926060,Credit cards,6,viewed,2024-04-27
93845f21-c882-4fff-a068-c971ad7422c6,Mobile banking,4,purchased,2024-09-21
93845f21-c882-4fff-a068-c971ad7422c6,Credit cards,6,viewed,2024-03-27
93845f21-c882-4fff-a068-c971ad7422c6,Internet banking,3,clicked,2024-01-10
93845f21-c882-4fff-a068-c971ad7422c6,Debit cards,7,viewed,2024-03-14
93845f21-c882-4fff-a068-c971ad7422c6,Loans,1,clicked,2024-03-24
93845f21-c882-4fff-a068-c971ad7422c6,Internet banking,3,purchased,2024-05-06
93845f21-c882-4fff-a068-c971ad7422c6,Insurance,8,clicked,2024-09-09
93845f21-c882-4fff-a068-c971ad7422c6,Savings accounts,2,purchased,2024-07-12
93845f21-c882-4fff-a068-c971ad7422c6,Debit cards,7,purchased,2024-10-24
93845f21-c882-4fff-a068-c971ad7422c6,Debit cards,7,clicked,2024-08-10
93845f21-c882-4fff-a068-c971ad7422c6,Loans,1,purchased,2024-02-10
93845f21-c882-4fff-a068-c971ad7422c6,Debit cards,7,viewed,2024-01-13
93845f21-c882-4fff-a068-c971ad7422c6,Mobile banking,4,viewed,2024-09-28
93845f21-c882-4fff-a068-c971ad7422c6,Mobile banking,4,clicked,2024-11-17
93845f21-c882-4fff-a068-c971ad7422c6,Savings accounts,2,viewed,2024-11-26
29cce9ed-8791-4700-ac65-f909eb54df40,Mobile banking,4,clicked,2024-06-18
29cce9ed-8791-4700-ac65-f909eb54df40,Debit cards,7,viewed,2024-02-16
29cce9ed-8791-4700-ac65-f909eb54df40,Loans,1,purchased,2024-09-04
29cce9ed-8791-4700-ac65-f909eb54df40,Mobile banking,4,clicked,2024-05-27
29cce9ed-8791-4700-ac65-f909eb54df40,Mobile banking,4,clicked,2024-09-27
29cce9ed-8791-4700-ac65-f909eb54df40,Debit cards,7,clicked,2024-11-15
29cce9ed-8791-4700-ac65-f909eb54df40,Credit cards,6,viewed,2024-06-23
29cce9ed-8791-4700-ac65-f909eb54df40,Savings accounts,2,viewed,2024-11-20
29cce9ed-8791-4700-ac65-f909eb54df40,Savings accounts,2,clicked,2024-03-04
29cce9ed-8791-4700-ac65-f909eb54df40,Insurance,8,viewed,2024-03-12
29cce9ed-8791-4700-ac65-f909eb54df40,Loans,1,purchased,2024-08-09
29cce9ed-8791-4700-ac65-f909eb54df40,Mobile banking,4,purchased,2024-11-19
29cce9ed-8791-4700-ac65-f909eb54df40,Debit cards,7,purchased,2024-10-03
29cce9ed-8791-4700-ac65-f909eb54df40,Internet banking,3,clicked,2024-08-14
29cce9ed-8791-4700-ac65-f909eb54df40,Debit cards,7,viewed,2024-01-09
cd5cc5ae-a78a-4645-9981-d2d781802980,Debit cards,7,viewed,2024-03-13
cd5cc5ae-a78a-4645-9981-d2d781802980,Internet banking,3,clicked,2024-10-10
cd5cc5ae-a78a-4645-9981-d2d781802980,Debit cards,7,clicked,2024-09-02
cd5cc5ae-a78a-4645-9981-d2d781802980,Financial education,5,clicked,2024-08-30
cd5cc5ae-a78a-4645-9981-d2d781802980,Debit cards,7,viewed,2024-07-02
cd5cc5ae-a78a-4645-9981-d2d781802980,Internet banking,3,purchased,2024-02-29
cd5cc5ae-a78a-4645-9981-d2d781802980,Financial education,5,clicked,2024-09-12
cd5cc5ae-a78a-4645-9981-d2d781802980,Debit cards,7,viewed,2024-11-30
cd5cc5ae-a78a-4645-9981-d2d781802980,Loans,1,viewed,2024-11-09
cd5cc5ae-a78a-4645-9981-d2d781802980,Insurance,8,clicked,2024-04-02
cd5cc5ae-a78a-4645-9981-d2d781802980,Mobile banking,4,viewed,2024-01-25
cd5cc5ae-a78a-4645-9981-d2d781802980,Internet banking,3,clicked,2024-01-11
cd5cc5ae-a78a-4645-9981-d2d781802980,Credit cards,6,viewed,2024-06-19
cd5cc5ae-a78a-4645-9981-d2d781802980,Debit cards,7,purchased,2024-08-09
cd5cc5ae-a78a-4645-9981-d2d781802980,Insurance,8,viewed,2024-02-29
5e609d01-3f92-4c5d-a358-32a4c8f79349,Mobile banking,4,viewed,2024-05-21
5e609d01-3f92-4c5d-a358-32a4c8f79349,Internet banking,3,purchased,2024-08-21
5e609d01-3f92-4c5d-a358-32a4c8f79349,Financial education,5,viewed,2024-10-25
5e609d01-3f92-4c5d-a358-32a4c8f79349,Financial education,5,viewed,2024-09-10
5e609d01-3f92-4c5d-a358-32a4c8f79349,Insurance,8,viewed,2024-02-12
5e609d01-3f92-4c5d-a358-32a4c8f79349,Loans,1,purchased,2024-02-19
5e609d01-3f92-4c5d-a358-32a4c8f79349,Debit cards,7,viewed,2024-09-13
5e609d01-3f92-4c5d-a358-32a4c8f79349,Credit cards,6,viewed,2024-10-15
5e609d01-3f92-4c5d-a358-32a4c8f79349,Savings accounts,2,viewed,2024-05-17
5e609d01-3f92-4c5d-a358-32a4c8f79349,Loans,1,viewed,2024-11-02
5e609d01-3f92-4c5d-a358-32a4c8f79349,Mobile banking,4,clicked,2024-03-13
5e609d01-3f92-4c5d-a358-32a4c8f79349,Financial education,5,clicked,2024-05-27
5e609d01-3f92-4c5d-a358-32a4c8f79349,Internet banking,3,viewed,2024-06-23
5e609d01-3f92-4c5d-a358-32a4c8f79349,Financial education,5,purchased,2024-11-13
5e609d01-3f92-4c5d-a358-32a4c8f79349,Internet banking,3,viewed,2024-07-04
3da98db2-3b33-4384-87e9-ea9ae396e414,Loans,1,viewed,2024-05-01
3da98db2-3b33-4384-87e9-ea9ae396e414,Loans,1,clicked,2024-06-02
3da98db2-3b33-4384-87e9-ea9ae396e414,Internet banking,3,purchased,2024-03-17
3da98db2-3b33-4384-87e9-ea9ae396e414,Internet banking,3,viewed,2024-06-11
3da98db2-3b33-4384-87e9-ea9ae396e414,Loans,1,clicked,2024-08-19
3da98db2-3b33-4384-87e9-ea9ae396e414,Savings accounts,2,viewed,2024-01-31
3da98db2-3b33-4384-87e9-ea9ae396e414,Savings accounts,2,clicked,2024-04-22
3da98db2-3b33-4384-87e9-ea9ae396e414,Mobile banking,4,clicked,2024-02-21
3da98db2-3b33-4384-87e9-ea9ae396e414,Debit cards,7,viewed,2024-01-24
3da98db2-3b33-4384-87e9-ea9ae396e414,Mobile banking,4,purchased,2024-11-13
3da98db2-3b33-4384-87e9-ea9ae396e414,Financial education,5,clicked,2024-01-28
3da98db2-3b33-4384-87e9-ea9ae396e414,Mobile banking,4,purchased,2024-07-15
3da98db2-3b33-4384-87e9-ea9ae396e414,Internet banking,3,purchased,2024-04-11
3da98db2-3b33-4384-87e9-ea9ae396e414,Loans,1,clicked,2024-01-09
3da98db2-3b33-4384-87e9-ea9ae396e414,Mobile banking,4,purchased,2024-09-07
e659c19c-e1f4-4513-9d33-b6a0e2e96204,Savings accounts,2,clicked,2024-06-06
e659c19c-e1f4-4513-9d33-b6a0e2e96204,Savings accounts,2,clicked,2024-04-29
e659c19c-e1f4-4513-9d33-b6a0e2e96204,Credit cards,6,viewed,2024-10-13
e659c19c-e1f4-4513-9d33-b6a0e2e96204,Financial education,5,clicked,2024-02-10
e659c19c-e1f4-4513-9d33-b6a0e2e96204,Savings accounts,2,purchased,2024-09-29
e659c19c-e1f4-4513-9d33-b6a0e2e96204,Savings accounts,2,clicked,2024-03-11
e659c19c-e1f4-4513-9d33-b6a0e2e96204,Internet banking,3,clicked,2024-08-25
e659c19c-e1f4-4513-9d33-b6a0e2e96204,Loans,1,viewed,2024-08-09
e659c19c-e1f4-4513-9d33-b6a0e2e96204,Mobile banking,4,clicked,2024-01-07
e659c19c-e1f4-4513-9d33-b6a0e2e96204,Internet banking,3,clicked,2024-10-03
e659c19c-e1f4-4513-9d33-b6a0e2e96204,Savings accounts,2,purchased,2024-08-07
e659c19c-e1f4-4513-9d33-b6a0e2e96204,Credit cards,6,viewed,2024-10-05
e659c19c-e1f4-4513-9d33-b6a0e2e96204,Mobile banking,4,purchased,2024-07-28
e659c19c-e1f4-4513-9d33-b6a0e2e96204,Mobile banking,4,purchased,2024-05-17
e659c19c-e1f4-4513-9d33-b6a0e2e96204,Financial education,5,purchased,2024-06-15
160ea64d-a24b-44d6-a104-a9fefad1dc7c,Mobile banking,4,purchased,2024-11-06
160ea64d-a24b-44d6-a104-a9fefad1dc7c,Mobile banking,4,viewed,2024-04-28
160ea64d-a24b-44d6-a104-a9fefad1dc7c,Loans,1,viewed,2024-08-14
160ea64d-a24b-44d6-a104-a9fefad1dc7c,Credit cards,6,viewed,2024-09-24
160ea64d-a24b-44d6-a104-a9fefad1dc7c,Savings accounts,2,clicked,2024-11-28
160ea64d-a24b-44d6-a104-a9fefad1dc7c,Financial education,5,viewed,2024-03-05
160ea64d-a24b-44d6-a104-a9fefad1dc7c,Financial education,5,viewed,2024-08-14
160ea64d-a24b-44d6-a104-a9fefad1dc7c,Financial education,5,purchased,2024-08-21
160ea64d-a24b-44d6-a104-a9fefad1dc7c,Financial education,5,clicked,2024-01-15
160ea64d-a24b-44d6-a104-a9fefad1dc7c,Mobile banking,4,viewed,2024-09-22
160ea64d-a24b-44d6-a104-a9fefad1dc7c,Debit cards,7,viewed,2024-03-13
160ea64d-a24b-44d6-a104-a9fefad1dc7c,Internet banking,3,purchased,2024-03-23
160ea64d-a24b-44d6-a104-a9fefad1dc7c,Savings accounts,2,clicked,2024-07-02
160ea64d-a24b-44d6-a104-a9fefad1dc7c,Savings accounts,2,purchased,2024-08-29
160ea64d-a24b-44d6-a104-a9fefad1dc7c,Credit cards,6,purchased,2024-07-23
5c9ce81e-048f-4a5e-aba2-3f9d45736806,Internet banking,3,purchased,2024-01-13
5c9ce81e-048f-4a5e-aba2-3f9d45736806,Credit cards,6,clicked,2024-08-21
5c9ce81e-048f-4a5e-aba2-3f9d45736806,Financial education,5,clicked,2024-11-04
5c9ce81e-048f-4a5e-aba2-3f9d45736806,Credit cards,6,clicked,2024-10-03
5c9ce81e-048f-4a5e-aba2-3f9d45736806,Savings accounts,2,purchased,2024-04-10
5c9ce81e-048f-4a5e-aba2-3f9d45736806,Internet banking,3,clicked,2024-01-12
5c9ce81e-048f-4a5e-aba2-3f9d45736806,Loans,1,purchased,2024-01-08
5c9ce81e-048f-4a5e-aba2-3f9d45736806,Insurance,8,viewed,2024-04-10
5c9ce81e-048f-4a5e-aba2-3f9d45736806,Loans,1,viewed,2024-07-08
5c9ce81e-048f-4a5e-aba2-3f9d45736806,Credit cards,6,purchased,2024-09-26
5c9ce81e-048f-4a5e-aba2-3f9d45736806,Savings accounts,2,purchased,2024-11-08
5c9ce81e-048f-4a5e-aba2-3f9d45736806,Internet banking,3,clicked,2024-02-16
5c9ce81e-048f-4a5e-aba2-3f9d45736806,Mobile banking,4,clicked,2024-10-04
5c9ce81e-048f-4a5e-aba2-3f9d45736806,Savings accounts,2,clicked,2024-05-26
5c9ce81e-048f-4a5e-aba2-3f9d45736806,Internet banking,3,clicked,2024-08-13
7561f722-d017-446b-b3c9-cff6ab2413be,Internet banking,3,clicked,2024-09-29
7561f722-d017-446b-b3c9-cff6ab2413be,Credit cards,6,clicked,2024-09-05
7561f722-d017-446b-b3c9-cff6ab2413be,Internet banking,3,viewed,2024-04-29
7561f722-d017-446b-b3c9-cff6ab2413be,Credit cards,6,clicked,2024-04-17
7561f722-d017-446b-b3c9-cff6ab2413be,Insurance,8,viewed,2024-09-03
7561f722-d017-446b-b3c9-cff6ab2413be,Financial education,5,clicked,2024-07-21
7561f722-d017-446b-b3c9-cff6ab2413be,Insurance,8,viewed,2024-11-03
7561f722-d017-446b-b3c9-cff6ab2413be,Internet banking,3,viewed,2024-02-22
7561f722-d017-446b-b3c9-cff6ab2413be,Loans,1,viewed,2024-04-17
7561f722-d017-446b-b3c9-cff6ab2413be,Internet banking,3,purchased,2024-09-13
7561f722-d017-446b-b3c9-cff6ab2413be,Loans,1,purchased,2024-01-30
7561f722-d017-446b-b3c9-cff6ab2413be,Loans,1,purchased,2024-11-09
7561f722-d017-446b-b3c9-cff6ab2413be,Debit cards,7,clicked,2024-01-06
7561f722-d017-446b-b3c9-cff6ab2413be,Loans,1,viewed,2024-09-16
7561f722-d017-446b-b3c9-cff6ab2413be,Mobile banking,4,clicked,2024-05-10
cc6b3366-0b59-432a-8cb5-daa554ebd105,Credit cards,6,viewed,2024-10-31
cc6b3366-0b59-432a-8cb5-daa554ebd105,Insurance,8,clicked,2024-07-30
cc6b3366-0b59-432a-8cb5-daa554ebd105,Credit cards,6,clicked,2024-06-01
cc6b3366-0b59-432a-8cb5-daa554ebd105,Credit cards,6,clicked,2024-08-11
cc6b3366-0b59-432a-8cb5-daa554ebd105,Loans,1,purchased,2024-04-26
cc6b3366-0b59-432a-8cb5-daa554ebd105,Mobile banking,4,purchased,2024-04-17
cc6b3366-0b59-432a-8cb5-daa554ebd105,Financial education,5,viewed,2024-05-21
cc6b3366-0b59-432a-8cb5-daa554ebd105,Internet banking,3,purchased,2024-03-26
cc6b3366-0b59-432a-8cb5-daa554ebd105,Loans,1,clicked,2024-06-30
cc6b3366-0b59-432a-8cb5-daa554ebd105,Credit cards,6,purchased,2024-07-25
cc6b3366-0b59-432a-8cb5-daa554ebd105,Financial education,5,viewed,2024-07-11
cc6b3366-0b59-432a-8cb5-daa554ebd105,Credit cards,6,viewed,2024-07-22
cc6b3366-0b59-432a-8cb5-daa554ebd105,Financial education,5,viewed,2024-01-20
cc6b3366-0b59-432a-8cb5-daa554ebd105,Mobile banking,4,clicked,2024-02-03
cc6b3366-0b59-432a-8cb5-daa554ebd105,Credit cards,6,clicked,2024-03-22
f6abd87a-e3cf-4fb8-98cd-96767b8d46d2,Credit cards,6,clicked,2024-05-01
f6abd87a-e3cf-4fb8-98cd-96767b8d46d2,Savings accounts,2,viewed,2024-02-13
f6abd87a-e3cf-4fb8-98cd-96767b8d46d2,Financial education,5,clicked,2024-01-06
f6abd87a-e3cf-4fb8-98cd-96767b8d46d2,Debit cards,7,clicked,2024-11-14
f6abd87a-e3cf-4fb8-98cd-96767b8d46d2,Internet banking,3,viewed,2024-03-07
f6abd87a-e3cf-4fb8-98cd-96767b8d46d2,Mobile banking,4,purchased,2024-11-11
f6abd87a-e3cf-4fb8-98cd-96767b8d46d2,Savings accounts,2,viewed,2024-09-11
f6abd87a-e3cf-4fb8-98cd-96767b8d46d2,Credit cards,6,viewed,2024-07-15
f6abd87a-e3cf-4fb8-98cd-96767b8d46d2,Loans,1,clicked,2024-07-28
f6abd87a-e3cf-4fb8-98cd-96767b8d46d2,Credit cards,6,clicked,2024-08-23
f6abd87a-e3cf-4fb8-98cd-96767b8d46d2,Insurance,8,purchased,2024-10-22
f6abd87a-e3cf-4fb8-98cd-96767b8d46d2,Credit cards,6,viewed,2024-07-21
f6abd87a-e3cf-4fb8-98cd-96767b8d46d2,Debit cards,7,purchased,2024-10-15
f6abd87a-e3cf-4fb8-98cd-96767b8d46d2,Loans,1,viewed,2024-07-31
f6abd87a-e3cf-4fb8-98cd-96767b8d46d2,Mobile banking,4,viewed,2024-05-15
31526353-4fa4-47fe-8bad-4ac54778f600,Loans,1,clicked,2024-12-03
31526353-4fa4-47fe-8bad-4ac54778f600,Debit cards,7,purchased,2024-03-18
31526353-4fa4-47fe-8bad-4ac54778f600,Loans,1,clicked,2024-08-25
31526353-4fa4-47fe-8bad-4ac54778f600,Financial education,5,purchased,2024-01-23
31526353-4fa4-47fe-8bad-4ac54778f600,Internet banking,3,purchased,2024-02-29
31526353-4fa4-47fe-8bad-4ac54778f600,Savings accounts,2,clicked,2024-06-04
31526353-4fa4-47fe-8bad-4ac54778f600,Internet banking,3,clicked,2024-08-29
31526353-4fa4-47fe-8bad-4ac54778f600,Mobile banking,4,viewed,2024-04-26
31526353-4fa4-47fe-8bad-4ac54778f600,Mobile banking,4,purchased,2024-04-30
31526353-4fa4-47fe-8bad-4ac54778f600,Insurance,8,viewed,2024-03-10
31526353-4fa4-47fe-8bad-4ac54778f600,Insurance,8,clicked,2024-05-09
31526353-4fa4-47fe-8bad-4ac54778f600,Financial education,5,viewed,2024-10-22
31526353-4fa4-47fe-8bad-4ac54778f600,Internet banking,3,purchased,2024-01-13
31526353-4fa4-47fe-8bad-4ac54778f600,Insurance,8,purchased,2024-03-11
31526353-4fa4-47fe-8bad-4ac54778f600,Savings accounts,2,viewed,2024-08-29
17fa1ba0-766a-4cb8-9ff2-cb67e2a42912,Credit cards,6,viewed,2024-11-17
